,Voxel,Associated System,PC,WMD,NNC,BNWR,bcc,within_PC,within_WMD,TSNR,MGH_PC,MGH_WMD,MGH_NNC,MGH_BNWR,NKI_PC,NKI_WMD,NKI_NNC,NKI_BNWR
777,1778,Attention,0.653538509671,0.922664785132,6.2,0.91247984085,0.0,0.72856461336,-1.75485735851,126.6875,0.653538509671,0.411259247508,6.2,0.91247984085,0.867281743476,0.615879943936,8.4,0.875062129602
778,1779,Temporal,0.672917262128,4.91240104727,6.53333333333,0.756913303222,0.0,0.747238383327,0.0595159251552,127.2025,0.672917262128,1.63975796379,6.53333333333,0.756913303222,0.894840068847,0.916801428499,8.66666666667,0.817207736231
779,1780,Temporal,0.74631607454,5.19830514681,7.4,0.837937688701,0.000139033715676,0.721599063832,1.40330206385,118.756,0.74631607454,1.64508267937,7.4,0.837937688701,0.871562785945,0.205401198999,8.33333333333,0.737273105312
780,1781,Temporal,0.787147132572,7.72851320167,7.6,0.961067482436,0.0,0.783021080945,1.9254397796,95.39751,0.787147132572,1.63975796379,7.6,0.961067482436,0.87688680093,6.29703684282,7.66666666667,1.0
781,1782,Temporal,0.755753255455,6.63914427702,7.26666666667,0.972830885871,0.0,0.699553749231,0.63129653213,64.97028,0.755753255455,1.65610876124,7.26666666667,0.972830885871,0.919379003178,6.16936417863,8.53333333333,0.961442922837
782,1783,Cingulo-opercular,0.778554208322,1.26377517868,7.2,0.857284460816,0.0,0.684866180094,-0.797470207453,43.88079,0.778554208322,-0.0874781917295,7.2,0.857284460816,0.940262601587,0.635583624161,8.86666666667,0.796104991926
783,1784,Cingulo-opercular,0.773435354596,1.04012983778,6.86666666667,0.794211570127,0.0,0.659998038041,-0.801011010352,48.45824,0.773435354596,-0.103355744453,6.86666666667,0.794211570127,0.767187626348,1.02147116711,6.13333333333,0.725726927051
784,1785,Default,0.825934813208,1.56747511572,7.26666666667,0.804809276678,0.0,0.687395003551,0.0273774807147,62.90087,0.825934813208,0.654366800318,7.26666666667,0.804809276678,0.763421436869,0.963923539543,6.4,0.691383360721
785,1786,Temporal,0.828591849089,6.38157705848,7.13333333333,0.814022442008,0.00708186524122,0.747265927016,0.888783954617,111.3175,0.828591849089,1.81969494502,7.13333333333,0.814022442008,0.790490744307,-0.0136174041448,6.66666666667,0.94794594283
786,1787,Somatomotor,0.840616187226,0.953611719043,7.53333333333,0.852539398251,0.00297710178003,0.63905037497,-0.412853475443,129.1931,0.840616187226,-0.0239552223884,7.53333333333,0.852539398251,0.831849448817,0.156653817954,6.46666666667,0.913654227866
787,1788,Somatomotor,0.721829143848,0.135063920577,7.13333333333,0.801288461477,0.0,0.591142991917,-0.0203363540523,129.6203,0.721829143848,-0.124823597751,7.13333333333,0.801288461477,0.860376626064,-0.109395482319,7.93333333333,0.94232083977
788,1789,Somatomotor,0.694040479263,0.522168814947,6.86666666667,0.600900489639,0.00478272076666,0.649341301043,0.0321407639088,137.739,0.694040479263,-0.0666556910033,6.86666666667,0.600900489639,0.868550573948,-0.0902869556334,7.4,0.89278404966
789,1790,Somatomotor,0.75615677413,0.26986749783,7.0,0.600234317214,0.00170414925302,0.658696225405,-0.874049205473,132.243,0.75615677413,0.0299650932552,7.0,0.600234317214,0.836623035392,1.63911010961,6.66666666667,0.783842829013
790,1791,Visual,0.743495281767,-0.383458690934,6.4,0.539186936222,0.00521290528741,0.518268606825,-0.0576705349758,134.3818,0.743495281767,0.417994675651,6.4,0.539186936222,0.887581806722,-0.14505323076,7.86666666667,0.719386872966
791,1792,Visual,0.663471558898,-0.818018237768,5.73333333333,0.479574556037,0.00135610199301,0.253095372813,0.793119288262,136.7519,0.663471558898,0.673101548701,5.73333333333,0.479574556037,0.879491124448,0.297158672982,8.4,0.750413661382
792,1793,Visual,0.540095892415,-1.43878412367,3.93333333333,0.436329284744,0.00153135497983,0.0824205759035,0.929056203605,133.5377,0.540095892415,0.72094389293,3.93333333333,0.436329284744,0.831962343605,-0.0605068499766,7.93333333333,0.7883936918
793,1794,Visual,0.542722040995,-1.46240155882,4.06666666667,0.511327300531,0.000273577947092,0.0176081884068,0.85468479932,139.298,0.542722040995,0.324758068173,4.06666666667,0.511327300531,0.826682922818,-0.157225401468,6.26666666667,0.864636505822
794,1795,Visual,0.593231342661,-1.39287221534,4.6,0.637861009528,0.0,0.0121322502948,-0.24661197574,137.5493,0.593231342661,0.235602752152,4.6,0.637861009528,0.79718350315,-0.184210000459,7.6,0.823231969736
795,1796,Visual,0.470617906804,-1.67886742897,3.66666666667,0.764853531206,0.0,0.170328945484,-0.58904855123,136.7257,0.470617906804,0.235602752152,3.66666666667,0.764853531206,0.773255519433,-0.615116923903,7.13333333333,0.586708366371
796,1797,Visual,0.292977336971,-1.35097977782,3.6,0.263764682922,0.0,0.127251827102,0.382592840005,135.2568,0.292977336971,0.235602752152,3.6,0.263764682922,0.761406181311,-0.121873412255,7.06666666667,0.758814068997
797,1798,Visual,0.286615263575,-0.94757641799,4.33333333333,0.201394837734,0.000676390980058,0.0605998840365,0.737903299702,133.0669,0.286615263575,0.540231456767,4.33333333333,0.201394837734,0.873424814091,0.0714529699363,8.33333333333,0.726865289293
798,1799,Visual,0.398519990251,-0.901944247272,4.2,0.2489792572,0.00113729691578,0.0940314806339,0.961424840233,131.9085,0.398519990251,0.726456102391,4.2,0.2489792572,0.882431849125,0.314545027593,8.46666666667,0.706098025996
799,1800,Visual,0.590186345712,-1.00070790148,4.53333333333,0.428249044644,0.00236642305232,0.345057862207,0.399727793706,131.1479,0.590186345712,0.378268863385,4.53333333333,0.428249044644,0.838223453463,0.258768514966,6.93333333333,0.868280113174
800,1801,Visual,0.542398392559,-0.650529887113,4.46666666667,0.713188088197,0.000195217179112,0.582503815836,-0.754239134999,130.2526,0.542398392559,0.238676658442,4.46666666667,0.713188088197,0.843934747358,0.0539090762288,7.06666666667,0.827318412708
801,1802,Somatomotor,0.652464725399,0.0525208330328,6.06666666667,0.513901763848,0.00130299742026,0.57564093444,-0.0775468968888,129.252,0.652464725399,-0.104272337421,6.06666666667,0.513901763848,0.905853108838,0.217572839363,8.0,0.791248455223
802,1803,Somatomotor,0.687568353752,-0.490135694293,6.4,0.708749897656,0.0,0.576286007452,0.216237516233,132.5854,0.687568353752,-0.120713345685,6.4,0.708749897656,0.821173545074,0.516526373818,7.33333333333,0.664739912152
803,1804,Somatomotor,0.663311293306,-0.277674042418,6.2,0.680951287047,0.0,0.529959270602,-0.0803835700398,131.4459,0.663311293306,-0.124823597751,6.2,0.680951287047,0.788972526542,0.276828670463,7.33333333333,0.610047712958
804,1805,Somatomotor,0.717209179282,0.407346528815,6.46666666667,0.690697792601,0.0,0.745304983229,-0.938254424473,118.1268,0.717209179282,-0.124823597751,6.46666666667,0.690697792601,0.713921473874,5.56367941864,6.53333333333,0.978535846548
805,1806,Temporal,0.834432742134,4.61211894229,7.06666666667,0.966712655414,0.000195217179112,0.733214618499,0.0414751557335,83.97466,0.834432742134,1.63975796379,7.06666666667,0.966712655414,0.921297573123,9.38699943082,8.26666666667,0.947354882783
806,1807,Cingulo-opercular,0.807866539485,0.312504852011,6.6,0.861043683367,0.0,0.692844868139,-0.742255327425,51.93663,0.807866539485,-0.108007517633,6.6,0.861043683367,0.900433454714,1.85720460968,9.13333333333,0.911403766066
807,1808,Cingulo-opercular,0.806898912605,0.75065909176,6.13333333333,0.808057421493,0.0,0.658258023103,-0.727393033063,54.41908,0.806898912605,-0.128507094576,6.13333333333,0.808057421493,0.88278261423,1.73941773846,9.06666666667,0.942777914029
808,1809,Cingulo-opercular,0.747527573548,-0.0809413615587,5.2,0.814503044717,0.0,0.65047255946,-0.809258812319,58.10515,0.747527573548,-0.128507094576,5.2,0.814503044717,0.838185445623,1.61028549556,7.8,0.828634270226
809,1810,Cingulo-opercular,0.833399786695,0.257601040628,7.73333333333,0.826815591565,0.0,0.685242064359,-0.73143995155,60.30162,0.833399786695,-0.113559851461,7.73333333333,0.826815591565,0.836679561715,1.46150536911,7.26666666667,0.734624232445
810,1811,Default,0.882792870877,1.38132870053,7.93333333333,0.937381112601,0.000127226463104,0.71951076256,-0.404665256588,77.06157,0.882792870877,0.651805777968,7.93333333333,0.788807283994,0.788055769018,2.15159565344,6.93333333333,0.762369598558
811,1812,Temporal,0.785259325578,6.59543886719,7.06666666667,0.824710864247,0.0,0.784136634542,0.248190368118,133.9913,0.785259325578,1.63975796379,7.06666666667,0.824710864247,0.850953866763,0.470701586434,7.4,0.914206751584
812,1813,Somatomotor,0.784430254393,1.26390425539,7.06666666667,0.698779922187,0.0,0.41333081177,0.427375038034,144.5853,0.784430254393,-0.124823597751,7.06666666667,0.698779922187,0.898517581636,1.02637102698,8.66666666667,0.916504634624
813,1814,Somatomotor,0.578477298506,0.166016815003,6.0,0.434576791888,0.000273577947092,0.379142119753,0.860542621326,137.9526,0.578477298506,-0.0537005569813,6.0,0.434576791888,0.915999130485,0.369076669199,7.93333333333,0.839681688957
814,1815,Somatomotor,0.582522783799,0.703790803733,7.2,0.431684230116,0.00757724174105,0.371594493964,1.31338699448,142.2451,0.582522783799,0.445543776796,7.2,0.431684230116,0.814861584483,-0.437752649777,6.4,0.698956682006
815,1816,Somatomotor,0.660144547724,0.342411359715,7.2,0.463743789573,0.0039506103965,0.430908881489,0.269302468303,132.7647,0.660144547724,0.14803065618,7.2,0.463743789573,0.826920671883,-0.580404111638,6.53333333333,0.924633923697
816,1817,Somatomotor,0.744230026427,-0.0351218942112,6.6,0.560315764901,0.0,0.516566471994,-0.575166856289,133.8419,0.744230026427,-0.124823597751,6.6,0.560315764901,0.897617912591,-0.17301235524,7.66666666667,0.846240202665
817,1818,Visual,0.5789726909,-1.20218869174,4.73333333333,0.818159544737,0.0,0.49491225235,-0.600862612769,136.1188,0.5789726909,0.235602752152,4.73333333333,0.818159544737,0.868120886822,-0.1632653675,7.53333333333,0.893529005251
818,1819,Visual,0.514077913028,-1.56835073389,3.73333333333,0.87351880539,0.0,0.390219707853,-0.0737529281725,135.5195,0.514077913028,0.235602752152,3.73333333333,0.87351880539,0.850327915331,-0.604578573662,6.93333333333,0.706800162966
819,1820,Visual,0.520530057857,-1.53578920376,4.86666666667,0.881883866451,0.0,0.209103567475,0.211738541698,138.6161,0.520530057857,0.235602752152,4.86666666667,0.881883866451,0.719105922859,-0.575648085051,6.53333333333,0.789304364839
820,1821,Visual,0.600990051641,-1.49821601892,4.13333333333,0.638315694049,0.0,0.099318380504,-0.603230976041,135.7021,0.600990051641,0.235602752152,4.13333333333,0.638315694049,0.754903330135,-0.332145699153,6.2,0.802876087002
821,1822,Visual,0.482151498192,-1.51788284753,3.93333333333,0.802774833757,0.0,0.404499324371,-1.12242388898,138.4073,0.482151498192,0.235602752152,3.93333333333,0.802774833757,0.873181753168,-0.101813469359,8.86666666667,0.748373353964
822,1823,Visual,0.521972922497,-1.61254171248,3.8,0.711135809873,0.0,0.463867219941,-0.56621490193,141.2646,0.521972922497,0.235602752152,3.8,0.711135809873,0.816963502168,0.28887178348,7.33333333333,0.683843830788
823,1824,Visual,0.478156594107,-1.50509475691,4.66666666667,0.622348680035,0.0,0.430287586413,-0.317789429231,140.9521,0.478156594107,0.235602752152,4.66666666667,0.622348680035,0.838996696714,0.253526898152,8.2,0.792282200296
824,1825,Visual,0.494843754316,-1.35451850455,4.4,0.434451219406,0.0,0.440736284692,-0.245767887473,136.1251,0.494843754316,0.235602752152,4.4,0.434451219406,0.864045485632,0.308620524063,7.8,0.705829512078
825,1826,Visual,0.60750935046,-1.28243223009,3.66666666667,0.714390328127,0.0,0.531683507882,-0.866865805244,133.8309,0.60750935046,0.235602752152,3.66666666667,0.714390328127,0.863787436747,0.756198521609,7.46666666667,0.933320850201
826,1827,Somatomotor,0.187570655361,-0.463007482618,3.26666666667,0.119094809058,0.0,0.428429856039,0.00178358827482,136.3645,0.187570655361,-0.0349236356255,3.26666666667,0.119094809058,0.912939142611,0.340393144267,8.13333333333,0.856623861972
827,1828,Somatomotor,0.434773275975,0.517505987776,5.8,0.266591507461,0.00509094253442,0.249534160178,1.0510587512,135.2845,0.434773275975,0.474402065886,5.8,0.266591507461,0.877323421347,0.217474676118,7.73333333333,0.867547063875
828,1829,Somatomotor,0.490777514155,0.651920099439,5.73333333333,0.343552525189,0.0043892110662,0.325524419029,1.49391872238,142.5925,0.490777514155,0.451635349944,5.73333333333,0.343552525189,0.829092427227,0.0675093983545,7.86666666667,0.758097756004
829,1830,Somatomotor,0.434420038014,0.506000023166,5.0,0.395519137654,0.000127226463104,0.324400357456,0.88707944556,146.6315,0.434420038014,-0.0490740669625,5.0,0.395519137654,0.942292969693,0.304509988728,9.2,0.857919332467
830,1831,Somatomotor,0.571005100235,0.817666011215,6.0,0.421413788406,0.0,0.574390635906,-0.148098300355,138.9166,0.571005100235,-0.124823597751,6.0,0.421413788406,0.88926826762,6.91436127479,8.6,0.952341505544
831,1832,Cingulo-opercular,0.756333886244,0.942717937536,6.73333333333,0.945372916134,0.0,0.743670646983,-0.780551455011,114.908,0.756333886244,-0.128507094576,6.73333333333,0.945372916134,0.883929241815,7.6409233622,8.26666666667,0.975248762139
832,1833,Cingulo-opercular,0.852603990735,0.554312751179,7.2,0.853672468241,0.0,0.673168872014,-0.622540825281,72.91375,0.852603990735,-0.123855321396,7.2,0.853672468241,0.851652935526,0.835725786323,7.53333333333,0.964805075091
833,1834,Cingulo-opercular,0.799536301809,-0.107687621646,6.33333333333,0.86231385253,0.0,0.622619634142,-0.73890496521,68.12959,0.799536301809,-0.128507094576,6.33333333333,0.86231385253,0.875485374909,0.838980454895,8.33333333333,0.966647587148
834,1835,Sailency,0.791177925046,-0.251828922792,5.33333333333,0.844102768641,0.0,0.580846907307,-0.844480708877,65.81813,0.791177925046,0.0,5.33333333333,1.0,0.817213387057,1.16199421069,6.86666666667,0.707077733587
835,1836,Cingulo-opercular,0.865346993912,0.737685497245,7.0,0.820446255109,0.0,0.67863293358,-0.611349467354,86.0136,0.865346993912,-0.128507094576,7.0,0.820446255109,0.814261232125,2.26157290121,7.26666666667,0.881438588178
836,1837,Cingulo-opercular,0.866202088632,0.663195699282,7.33333333333,0.850572560219,0.0,0.722633187158,-0.722472690045,103.8813,0.866202088632,-0.128507094576,7.33333333333,0.850572560219,0.879059065277,3.45046013049,7.46666666667,0.981654992979
837,1838,Somatomotor,0.686604085771,-0.0532948450286,6.0,0.540999547091,0.0,0.682848987921,0.0225907079392,145.1953,0.686604085771,-0.124823597751,6.0,0.540999547091,0.801053061994,0.24969357495,8.06666666667,0.850189134651
838,1839,Somatomotor,0.450321244468,0.201540678764,5.53333333333,0.267177014499,0.000291757840992,0.24826798503,1.05421141141,150.7301,0.450321244468,-0.0561350584735,5.53333333333,0.267177014499,0.903537985501,0.923115585373,8.93333333333,0.835933356105
839,1840,Somatomotor,0.321971121851,-0.279052587956,4.66666666667,0.192192873301,0.00224544618126,0.207895262989,1.33267169029,140.8764,0.321971121851,0.495137357946,4.66666666667,0.192192873301,0.81602031224,0.329846832372,7.73333333333,0.641979002641
840,1841,Somatomotor,0.400210869206,0.0725409958414,5.53333333333,0.242987646195,0.00278458089689,0.140240352956,1.97738416519,145.3565,0.400210869206,1.17955082868,5.53333333333,0.242987646195,0.7674846857,0.264367733112,7.06666666667,0.618158235969
841,1842,Somatomotor,0.51729877055,0.249699435714,5.6,0.306419340275,0.00271709741899,0.1244069373,0.960536854493,132.7202,0.51729877055,0.525566429056,5.6,0.306419340275,0.807086936078,0.0712951712705,7.4,0.730505634637
842,1843,Somatomotor,0.538637043975,-0.413837317385,5.06666666667,0.328427075385,0.0,0.224219886177,0.319832818681,133.4618,0.538637043975,-0.0445400992371,5.06666666667,0.328427075385,0.854366774748,-0.128185513562,7.33333333333,0.802448905465
843,1844,Somatomotor,0.539554304731,-1.04115823019,4.13333333333,0.370234169241,0.0,0.453307677612,-0.499882068128,137.7043,0.539554304731,-0.124823597751,4.13333333333,0.370234169241,0.842235497359,-0.0112028717387,7.46666666667,0.722439772086
844,1845,Somatomotor,0.464152165374,-1.49913652259,4.06666666667,0.661360306431,0.0,0.617163926578,-1.48306665305,138.8028,0.464152165374,-0.124823597751,4.06666666667,0.661360306431,0.854668705825,-0.419809859642,7.06666666667,0.702294559617
845,1846,Visual,0.5570312441,-1.59097649762,4.6,0.721794282294,0.0,0.514708391114,-0.865894922745,140.0222,0.5570312441,0.235602752152,4.6,0.721794282294,0.767288571104,-0.854995005578,6.53333333333,0.891842448673
846,1847,Visual,0.444365196798,-1.65913571682,3.53333333333,0.437887106752,0.0,0.256870437937,-1.32688016784,138.2534,0.444365196798,0.235602752152,3.53333333333,0.437887106752,0.818910199267,0.307459039952,6.66666666667,0.992909070362
847,1848,Visual,0.559838596601,-0.928374049828,4.86666666667,0.727855671138,0.0,0.592492835516,-1.8365060194,134.414,0.559838596601,0.248341628632,4.86666666667,0.727855671138,0.864029668393,-0.0559443342158,6.66666666667,0.730757949415
848,1849,Sailency,0.481153349504,0.901584143641,3.8,0.8,0.0,0.657136082122,-1.31374050858,142.3596,0.481153349504,0.0,3.8,0.8,0.861383004708,0.472947055567,7.13333333333,0.769309980594
849,1850,Temporal,0.416030009127,-0.967667191816,3.4,0.785771840166,0.0,0.726108657988,-0.705969438177,142.9418,0.416030009127,1.63975796379,3.4,0.785771840166,0.765962788195,-0.50817788543,6.53333333333,0.905387188363
850,1851,Fronto-parietal,0.531859089741,3.29830195018,4.86666666667,0.696045769682,0.0,0.680142068405,-2.06345965275,136.9112,0.531859089741,1.77866676099,4.86666666667,0.696045769682,0.893360819179,-0.179346646275,7.86666666667,0.806423906167
851,1852,Somatomotor,0.36733773015,-1.12253668768,3.06666666667,0.222006417806,0.0,0.509711725655,-0.599432390667,132.289,0.36733773015,-0.124823597751,3.06666666667,0.222006417806,0.852247771718,0.242149880201,7.06666666667,0.750565875028
852,1853,Somatomotor,0.247660513012,-0.567940788949,3.13333333333,0.144060272548,0.000390434358224,0.168679087298,0.603998892299,133.2189,0.247660513012,0.422948206461,3.13333333333,0.144060272548,0.827885797601,0.173526544636,7.66666666667,0.731780800566
853,1854,Somatomotor,0.237247415034,0.613323768784,5.2,0.143445615208,0.00111111111111,0.047808249578,1.39232962227,132.4087,0.237247415034,1.449736751,5.2,0.143445615208,0.860915510938,0.27770493142,7.6,0.712747781286
854,1855,Somatomotor,0.27985071812,0.572986176575,5.26666666667,0.180184647145,0.000718264727657,0.127400236056,1.87497312418,139.5851,0.27985071812,1.55880197531,5.26666666667,0.180184647145,0.664865173712,-0.18393694619,6.06666666667,0.515821610291
855,1856,Somatomotor,0.305675832379,0.265328925219,4.66666666667,0.210591969462,0.00100697205187,0.209167405256,1.32285313722,143.9067,0.305675832379,0.778541153623,4.66666666667,0.210591969462,0.832383330958,0.164051787206,8.0,0.794478440233
856,1857,Somatomotor,0.400111259207,0.338536777512,5.33333333333,0.241568911304,0.000284912636172,0.478393282255,0.284695458944,139.5589,0.400111259207,0.0340395606271,5.33333333333,0.241568911304,0.869991154791,-0.104588738535,7.8,0.724420117668
857,1858,Cingulo-opercular,0.664039961182,0.784500847044,4.8,0.843526127267,0.000780868716447,0.614886768648,-0.754852291002,133.7993,0.664039961182,-0.00661784717403,4.8,0.843526127267,0.865059482965,0.0562623835829,6.93333333333,0.979822675233
858,1859,Cingulo-opercular,0.726237135951,1.39145981442,5.93333333333,0.681477801885,0.00167001675758,0.545327058417,-0.52115893005,100.2076,0.726237135951,0.0861866869274,5.93333333333,0.681477801885,0.787029814616,0.386425881376,6.6,0.979956299727
859,1860,Cingulo-opercular,0.680769073679,0.786121060888,5.73333333333,0.675111091665,0.0,0.585818668482,-0.893409837557,71.36139,0.680769073679,-0.128507094576,5.73333333333,0.675111091665,0.870128066333,0.361553857796,7.86666666667,0.98241798119
860,1861,Sailency,0.817939663595,0.362156306315,7.06666666667,0.90935219652,0.0,0.588445755032,0.264871133182,63.76275,0.817939663595,0.0,7.06666666667,0.933333333333,0.866748781586,2.40542527781,8.4,0.745620112579
861,1862,Cingulo-opercular,0.827839762268,1.29166158411,7.26666666667,0.800697533419,0.000329761410528,0.602604444568,-0.66093108078,107.9882,0.827839762268,0.00112525245564,7.26666666667,0.800697533419,0.915130559558,1.33800916727,8.6,0.83354160705
862,1863,Cingulo-opercular,0.633282229111,0.610513593107,5.86666666667,0.443074648924,0.00116396370458,0.585706941113,-0.729346314805,121.4036,0.633282229111,0.101790150871,5.86666666667,0.443074648924,0.871702458015,1.46868982558,8.33333333333,0.763749329839
863,1864,Somatomotor,0.492924762147,0.423214302229,4.86666666667,0.296143759594,0.00875300149891,0.519639181366,0.699269830534,147.8276,0.492924762147,0.178166866001,4.86666666667,0.296143759594,0.887144219709,0.507718103613,8.06666666667,0.862798851241
864,1865,Somatomotor,0.219588697561,0.196895028031,3.73333333333,0.115056836858,0.00642660146922,0.171778801228,1.41450156933,146.7273,0.219588697561,0.902742847558,3.73333333333,0.115056836858,0.845585949399,0.401957993543,7.93333333333,0.837514632048
865,1866,Somatomotor,0.125568895965,-0.195404107566,3.06666666667,0.0604085522627,0.00256550403255,0.105166376734,1.67233701013,138.2387,0.125568895965,1.57980729542,3.06666666667,0.0604085522627,0.844069176741,0.0326052460959,6.8,0.77031181976
866,1867,Somatomotor,0.180070982096,0.0844556464188,4.0,0.0889429894302,0.000986775624897,0.0303494155348,1.95621627607,140.7007,0.180070982096,1.62423173767,4.0,0.0889429894302,0.851579042369,0.35016199309,8.06666666667,0.74552345448
867,1868,Somatomotor,0.345877249589,0.121866473994,4.6,0.194081768109,0.00147390143948,0.0161881564855,0.941548537638,129.241,0.345877249589,0.382333395858,4.6,0.194081768109,0.848028757603,0.238321275141,7.26666666667,0.82373567376
868,1869,Somatomotor,0.460465561526,-0.656184979135,5.13333333333,0.299472547654,0.0,0.0510870556075,0.551282425425,132.2656,0.460465561526,-0.0914218487843,5.13333333333,0.299472547654,0.797284538464,-0.499336670755,5.93333333333,0.847037573715
869,1870,Somatomotor,0.52615985214,-0.844681195797,4.8,0.392907394701,0.0,0.354559474972,-0.331368933674,136.3508,0.52615985214,-0.124823597751,4.8,0.392907394701,0.824371692729,-0.648212936137,6.33333333333,0.625149259031
870,1871,Fronto-parietal,0.457024863715,2.1522951745,3.66666666667,0.749556619034,0.0,0.652017649718,-1.99438859032,138.0869,0.457024863715,1.77866676099,3.66666666667,0.749556619034,0.784984319776,1.15393431326,7.13333333333,0.929419227836
871,1872,Visual,0.435980878451,-1.85441899086,3.33333333333,0.697035448396,0.0,0.730697021014,-1.91003919207,139.6086,0.435980878451,0.235602752152,3.33333333333,0.697035448396,0.870141516867,2.23330042218,7.26666666667,0.946432535407
872,1873,Temporal,0.448728029357,-1.00622167923,3.0,0.924723131572,0.0,0.835222604905,-0.771757292906,138.9649,0.448728029357,1.63975796379,3.0,0.924723131572,0.861891821601,-0.52192803117,6.93333333333,0.892395711791
873,1874,Somatomotor,0.527439272226,-1.40684698914,3.46666666667,0.552664655758,0.0,0.767171098931,-1.48857492185,133.5583,0.527439272226,-0.124823597751,3.46666666667,0.552664655758,0.85929139442,0.0345851302221,7.13333333333,0.856698667008
874,1875,Somatomotor,0.452723943376,-1.27955635097,3.33333333333,0.279763473398,0.0,0.370748180178,-0.354430039866,127.3657,0.452723943376,-0.124823597751,3.33333333333,0.279763473398,0.86939006805,0.120107034074,6.73333333333,0.728286562123
875,1876,Somatomotor,0.370267309032,-0.805164660169,3.2,0.238341587739,0.000145878920496,0.0436455026282,0.560142399459,127.579,0.370267309032,0.218367585724,3.2,0.238341587739,0.852074867425,0.103200830074,7.26666666667,0.700132004854
876,1877,Somatomotor,0.15014831674,-0.166453608624,4.06666666667,0.0982564917674,0.000780868716447,0.0188642500976,1.16271457639,125.0714,0.15014831674,1.37722867294,4.06666666667,0.0982564917674,0.787846005131,0.163396693102,6.93333333333,0.588454642471
877,1878,Somatomotor,0.14841936914,0.309711204794,3.4,0.100840639007,0.00312618722212,0.0800396946462,1.66317792979,133.4614,0.14841936914,2.02601578424,3.4,0.100840639007,0.743170531004,0.403933165474,7.26666666667,0.527730792132
878,1879,Somatomotor,0.194463327794,0.0403435977327,4.33333333333,0.133445551877,0.00487351265609,0.198947128422,1.39797064884,138.4804,0.194463327794,1.70105630416,4.33333333333,0.133445551877,0.789759990551,0.0390309028311,6.4,0.626912374357
879,1880,Somatomotor,0.535904898973,1.05373903026,5.26666666667,0.357035863353,0.00478316671361,0.508881595291,0.458487870427,132.5702,0.535904898973,0.816098958828,5.26666666667,0.357035863353,0.736812060321,-0.464761625671,6.2,0.611568640553
880,1881,Cingulo-opercular,0.660215860096,1.25439591364,4.73333333333,0.562938569742,0.00427605876312,0.530076032593,-0.712395039466,136.2653,0.660215860096,0.804230760579,4.73333333333,0.562938569742,0.842715239505,1.13838037749,8.46666666667,0.955614493636
881,1882,Cingulo-opercular,0.788415974681,1.64757223125,6.26666666667,0.58181335192,0.00145180348349,0.417860842624,-0.581288344457,115.2632,0.788415974681,0.565140760161,6.26666666667,0.58181335192,0.911352784664,0.96204480988,8.86666666667,0.961407198467
882,1883,Cingulo-opercular,0.783684024836,1.37333533691,7.46666666667,0.738163078135,0.0,0.688681615009,-1.03492203654,75.86716,0.783684024836,-0.128507094576,7.46666666667,0.738163078135,0.814697352055,0.636854444616,7.06666666667,0.972326666998
883,1884,Sailency,0.817188139383,0.548061275508,7.33333333333,0.971464437239,0.0,0.682819132391,0.897585830489,67.55332,0.817188139383,0.0,7.33333333333,1.0,0.895066263061,2.31450107745,7.8,0.92000756378
884,1885,Cingulo-opercular,0.907236874372,2.29941689282,8.8,0.748037615373,0.000436797590082,0.617159775885,-0.731793009035,120.4073,0.907236874372,0.0620683916842,8.8,0.748037615373,0.8560164432,1.18971872096,8.0,0.878650838976
885,1886,Cingulo-opercular,0.656094169042,1.51788219212,6.66666666667,0.447472446668,0.00304842094957,0.495312690039,-0.681693851152,123.1376,0.656094169042,0.34750949549,6.66666666667,0.447472446668,0.842930593082,0.297120702837,7.46666666667,0.84810593336
886,1887,Somatomotor,0.640355402399,1.07063792851,5.46666666667,0.470596896711,0.0107510878382,0.551178872756,0.610001914791,143.091,0.640355402399,0.853129809909,5.46666666667,0.470596896711,0.846066971561,-0.144234235381,7.86666666667,0.865774382381
887,1888,Somatomotor,0.417163828969,0.678826224936,4.93333333333,0.233111189025,0.00702256736893,0.32526778296,1.32338475044,138.141,0.417163828969,1.59916359227,4.93333333333,0.233111189025,0.861535536649,0.717019987789,7.93333333333,0.863226503847
888,1889,Somatomotor,0.111340587715,-0.221273485708,2.53333333333,0.0540775919471,0.00393790518472,0.15558208332,1.61582435393,131.6579,0.111340587715,1.88845735875,2.53333333333,0.0540775919471,0.873607335595,0.376899653148,8.6,0.686603677634
889,1890,Somatomotor,0.142871706598,0.00477246781773,3.4,0.0694677166433,0.00178171191777,0.106858300384,1.72555578437,133.2369,0.142871706598,1.32455920965,3.4,0.0694677166433,0.805961409092,0.0824546183057,7.66666666667,0.637359371316
890,1891,Somatomotor,0.330258400337,-0.104913044205,5.26666666667,0.182494384852,0.0,0.141658617712,0.629001462058,124.7752,0.330258400337,0.0336129420103,5.26666666667,0.182494384852,0.855336211651,-0.17583598396,7.46666666667,0.833797456962
891,1892,Somatomotor,0.462023122659,-0.359757822578,5.06666666667,0.34033104144,0.0,0.244884159276,0.00382147913409,130.6089,0.462023122659,-0.124823597751,5.06666666667,0.34033104144,0.868811979432,-0.629320624384,6.73333333333,0.809870728006
892,1893,Somatomotor,0.587757078453,-1.27852398997,4.66666666667,0.490238103549,0.0,0.522402502845,-0.985620833756,138.1961,0.587757078453,-0.124823597751,4.66666666667,0.490238103549,0.828516150379,-0.784466338331,7.13333333333,0.668392719309
